TicketID,CreatedDateTime,CreatedDate,CreatedHour,PriorityKey,CategoryKey,TeamKey,AgentKey,Channel,Status,IsOpen,FirstResponseDateTime,ResolvedDateTime,ResolvedDate,ResponseDueDateTime,ResolutionDueDateTime,ResponseMinutes,ResolutionHours,ResponseSLAMet,ResolutionSLAMet,SLAStatus,ReassignmentCount,Reopened,CSATScore
INC1058200,2026-08-28 12:26:45,2026-08-28,12,3,10,3,25,Phone,Closed,0,2026-08-28 12:35:50,2026-08-28 21:33:30,2026-08-28,2026-08-28 14:26:45,2026-08-29 12:26:45,9.1,9.11,1,1,Met,0,0,
INC1058201,2026-08-28 12:54:13,2026-08-28,12,4,13,3,28,Phone,Closed,0,2026-08-28 14:04:29,2026-08-30 01:56:29,2026-08-30,2026-08-28 20:54:13,2026-08-31 12:54:13,70.3,37.04,1,1,Met,1,0,
INC1058202,2026-08-28 13:09:28,2026-08-28,13,3,2,1,8,Phone,Closed,0,2026-08-28 13:19:58,2026-08-29 09:05:48,2026-08-29,2026-08-28 15:09:28,2026-08-29 13:09:28,10.5,19.94,1,1,Met,0,0,
INC1058203,2026-08-28 13:10:19,2026-08-28,13,3,4,1,13,Email,Closed,0,2026-08-28 13:42:09,2026-08-28 19:16:57,2026-08-28,2026-08-28 15:10:19,2026-08-29 13:10:19,31.8,6.11,1,1,Met,0,0,
INC1058204,2026-08-28 13:14:35,2026-08-28,13,4,6,1,1,Email,Closed,0,2026-08-28 15:15:36,2026-08-30 07:42:05,2026-08-30,2026-08-28 21:14:35,2026-08-31 13:14:35,121.0,42.46,1,1,Met,0,0,4
INC1058205,2026-08-28 13:24:43,2026-08-28,13,4,13,3,26,Portal,Closed,0,2026-08-28 16:15:53,2026-08-29 06:00:27,2026-08-29,2026-08-28 21:24:43,2026-08-31 13:24:43,171.2,16.6,1,1,Met,0,0,4
INC1058206,2026-08-28 13:32:58,2026-08-28,13,3,8,2,15,Portal,Closed,0,2026-08-28 14:34:36,2026-08-29 20:30:35,2026-08-29,2026-08-28 15:32:58,2026-08-29 13:32:58,61.6,30.96,1,0,Breached,2,0,1
INC1058207,2026-08-28 13:36:21,2026-08-28,13,4,3,1,10,Phone,Closed,0,2026-08-28 14:53:51,2026-08-29 15:02:06,2026-08-29,2026-08-28 21:36:21,2026-08-31 13:36:21,77.5,25.43,1,1,Met,0,0,
INC1058208,2026-08-28 13:44:21,2026-08-28,13,3,7,2,17,Phone,Closed,0,2026-08-28 14:00:40,2026-08-29 08:38:29,2026-08-29,2026-08-28 15:44:21,2026-08-29 13:44:21,16.3,18.9,1,1,Met,0,0,5
INC1058209,2026-08-28 13:47:11,2026-08-28,13,3,7,2,17,Phone,Closed,0,2026-08-28 14:03:11,2026-08-29 08:04:48,2026-08-29,2026-08-28 15:47:11,2026-08-29 13:47:11,16.0,18.29,1,1,Met,2,0,
INC1058210,2026-08-28 13:47:55,2026-08-28,13,4,1,1,14,Portal,Closed,0,2026-08-28 14:46:44,2026-08-28 18:00:24,2026-08-28,2026-08-28 21:47:55,2026-08-31 13:47:55,58.8,4.21,1,1,Met,0,0,
INC1058211,2026-08-28 13:51:15,2026-08-28,13,3,12,3,23,Portal,Closed,0,2026-08-28 14:50:20,2026-08-28 23:00:30,2026-08-28,2026-08-28 15:51:15,2026-08-29 13:51:15,59.1,9.15,1,1,Met,0,0,
INC1058212,2026-08-28 13:51:23,2026-08-28,13,3,17,5,35,Phone,Closed,0,2026-08-28 14:11:28,2026-08-28 23:37:49,2026-08-28,2026-08-28 15:51:23,2026-08-29 13:51:23,20.1,9.77,1,1,Met,0,0,
INC1058213,2026-08-28 14:00:08,2026-08-28,14,3,8,2,16,Portal,Closed,0,2026-08-28 14:19:39,2026-08-28 19:42:24,2026-08-28,2026-08-28 16:00:08,2026-08-29 14:00:08,19.5,5.7,1,1,Met,0,0,4
INC1058214,2026-08-28 14:00:09,2026-08-28,14,3,8,2,16,Portal,Closed,0,2026-08-28 14:24:48,2026-08-29 09:20:10,2026-08-29,2026-08-28 16:00:09,2026-08-29 14:00:09,24.7,19.33,1,1,Met,1,0,3
INC1058215,2026-08-28 14:07:00,2026-08-28,14,3,12,3,29,Portal,Closed,0,2026-08-28 15:09:02,2026-08-29 01:54:21,2026-08-29,2026-08-28 16:07:00,2026-08-29 14:07:00,62.0,11.79,1,1,Met,1,0,
INC1058216,2026-08-28 14:07:00,2026-08-28,14,3,1,1,9,Chat,Closed,0,2026-08-28 15:06:16,2026-08-28 17:35:39,2026-08-28,2026-08-28 16:07:00,2026-08-29 14:07:00,59.3,3.48,1,1,Met,0,0,
INC1058217,2026-08-28 14:13:05,2026-08-28,14,2,4,1,3,Phone,Closed,0,2026-08-28 14:18:01,2026-08-28 21:55:12,2026-08-28,2026-08-28 14:43:05,2026-08-28 22:13:05,4.9,7.7,1,1,Met,1,0,
INC1058218,2026-08-28 14:14:10,2026-08-28,14,3,3,1,13,Phone,Closed,0,2026-08-28 14:39:20,2026-08-28 22:49:33,2026-08-28,2026-08-28 16:14:10,2026-08-29 14:14:10,25.2,8.59,1,1,Met,0,0,4
INC1058219,2026-08-28 14:15:30,2026-08-28,14,3,4,1,13,Portal,Closed,0,2026-08-28 14:41:01,2026-08-28 19:40:25,2026-08-28,2026-08-28 16:15:30,2026-08-29 14:15:30,25.5,5.42,1,1,Met,0,0,5
INC1058220,2026-08-28 14:22:44,2026-08-28,14,3,4,1,6,Phone,Closed,0,2026-08-28 14:38:36,2026-08-29 04:26:56,2026-08-29,2026-08-28 16:22:44,2026-08-29 14:22:44,15.9,14.07,1,1,Met,0,0,
INC1058221,2026-08-28 14:24:28,2026-08-28,14,3,3,1,5,Chat,Closed,0,2026-08-28 15:17:03,2026-08-29 03:02:37,2026-08-29,2026-08-28 16:24:28,2026-08-29 14:24:28,52.6,12.64,1,1,Met,0,0,
INC1058222,2026-08-28 14:28:57,2026-08-28,14,3,7,2,20,Chat,Closed,0,2026-08-28 14:44:11,2026-08-29 04:04:51,2026-08-29,2026-08-28 16:28:57,2026-08-29 14:28:57,15.2,13.6,1,1,Met,0,0,
INC1058223,2026-08-28 14:41:23,2026-08-28,14,4,3,1,3,Phone,Closed,0,2026-08-28 15:21:38,2026-08-31 02:09:55,2026-08-31,2026-08-28 22:41:23,2026-08-31 14:41:23,40.3,59.48,1,1,Met,0,0,
INC1058224,2026-08-28 14:51:50,2026-08-28,14,1,7,2,17,Portal,Closed,0,2026-08-28 14:58:25,2026-08-28 17:08:46,2026-08-28,2026-08-28 15:06:50,2026-08-28 18:51:50,6.6,2.28,1,1,Met,1,0,5
INC1058225,2026-08-28 14:56:46,2026-08-28,14,3,10,3,23,Email,Closed,0,2026-08-28 15:42:31,2026-08-29 04:26:35,2026-08-29,2026-08-28 16:56:46,2026-08-29 14:56:46,45.8,13.5,1,1,Met,1,0,5
INC1058226,2026-08-28 15:03:28,2026-08-28,15,4,2,1,5,Phone,Closed,0,2026-08-28 15:56:16,2026-08-31 02:59:29,2026-08-31,2026-08-28 23:03:28,2026-08-31 15:03:28,52.8,59.93,1,1,Met,1,0,4
INC1058227,2026-08-28 15:11:23,2026-08-28,15,3,12,3,27,Chat,Closed,0,2026-08-28 15:25:23,2026-08-29 05:23:27,2026-08-29,2026-08-28 17:11:23,2026-08-29 15:11:23,14.0,14.2,1,1,Met,0,0,
INC1058228,2026-08-28 15:14:04,2026-08-28,15,2,10,3,23,Email,Closed,0,2026-08-28 15:26:05,2026-08-28 16:09:22,2026-08-28,2026-08-28 15:44:04,2026-08-28 23:14:04,12.0,0.92,1,1,Met,0,0,
INC1058229,2026-08-28 15:14:54,2026-08-28,15,3,8,2,17,Phone,Closed,0,2026-08-28 15:35:10,2026-08-29 00:07:04,2026-08-29,2026-08-28 17:14:54,2026-08-29 15:14:54,20.3,8.87,1,1,Met,1,0,
INC1058230,2026-08-28 15:15:41,2026-08-28,15,4,1,1,3,Portal,Closed,0,2026-08-29 00:10:30,2026-08-30 10:13:40,2026-08-30,2026-08-28 23:15:41,2026-08-31 15:15:41,534.8,42.97,0,1,Met,2,0,
INC1058231,2026-08-28 15:17:37,2026-08-28,15,2,10,3,28,Portal,Closed,0,2026-08-28 15:20:14,2026-08-28 19:13:14,2026-08-28,2026-08-28 15:47:37,2026-08-28 23:17:37,2.6,3.93,1,1,Met,0,0,4
INC1058232,2026-08-28 15:20:39,2026-08-28,15,3,6,1,7,Portal,Closed,0,2026-08-28 16:46:03,2026-08-28 21:36:13,2026-08-28,2026-08-28 17:20:39,2026-08-29 15:20:39,85.4,6.26,1,1,Met,0,0,
INC1058233,2026-08-28 15:40:00,2026-08-28,15,3,1,1,5,Phone,Closed,0,2026-08-28 15:47:42,2026-08-28 20:51:03,2026-08-28,2026-08-28 17:40:00,2026-08-29 15:40:00,7.7,5.18,1,1,Met,0,0,
INC1058234,2026-08-28 15:42:52,2026-08-28,15,4,1,1,3,Phone,Closed,0,2026-08-28 17:48:42,2026-08-30 00:08:32,2026-08-30,2026-08-28 23:42:52,2026-08-31 15:42:52,125.8,32.43,1,1,Met,0,0,
INC1058235,2026-08-28 15:44:25,2026-08-28,15,4,1,1,5,Portal,Closed,0,2026-08-28 18:15:44,2026-08-29 18:16:33,2026-08-29,2026-08-28 23:44:25,2026-08-31 15:44:25,151.3,26.54,1,1,Met,1,0,4
INC1058236,2026-08-28 15:51:14,2026-08-28,15,1,19,6,40,Phone,Closed,0,2026-08-28 15:57:56,2026-08-28 16:10:52,2026-08-28,2026-08-28 16:06:14,2026-08-28 19:51:14,6.7,0.33,1,1,Met,0,0,
INC1058237,2026-08-28 15:53:42,2026-08-28,15,4,3,1,5,Chat,Closed,0,2026-08-28 19:51:26,2026-08-29 17:33:10,2026-08-29,2026-08-28 23:53:42,2026-08-31 15:53:42,237.7,25.66,1,1,Met,0,0,
INC1058238,2026-08-28 16:11:59,2026-08-28,16,4,4,1,8,Portal,Closed,0,2026-08-28 21:08:20,2026-08-29 14:41:51,2026-08-29,2026-08-29 00:11:59,2026-08-31 16:11:59,296.4,22.5,1,1,Met,0,0,
INC1058239,2026-08-28 16:18:17,2026-08-28,16,4,12,3,24,Phone,Closed,0,2026-08-28 17:05:25,2026-08-29 23:27:46,2026-08-29,2026-08-29 00:18:17,2026-08-31 16:18:17,47.1,31.16,1,1,Met,1,0,
INC1058240,2026-08-28 16:25:00,2026-08-28,16,3,1,1,11,Chat,Closed,0,2026-08-28 16:45:40,2026-08-29 08:29:06,2026-08-29,2026-08-28 18:25:00,2026-08-29 16:25:00,20.7,16.07,1,1,Met,1,0,
INC1058241,2026-08-28 16:27:33,2026-08-28,16,3,2,1,2,Email,Closed,0,2026-08-28 16:58:23,2026-08-28 17:57:23,2026-08-28,2026-08-28 18:27:33,2026-08-29 16:27:33,30.8,1.5,1,1,Met,0,0,
INC1058242,2026-08-28 16:33:06,2026-08-28,16,4,1,1,14,Email,Closed,0,2026-08-28 18:59:46,2026-08-28 21:52:41,2026-08-28,2026-08-29 00:33:06,2026-08-31 16:33:06,146.7,5.33,1,1,Met,0,0,4
INC1058243,2026-08-28 16:38:13,2026-08-28,16,4,10,3,29,Email,Closed,0,2026-08-28 17:53:49,2026-08-31 03:34:35,2026-08-31,2026-08-29 00:38:13,2026-08-31 16:38:13,75.6,58.94,1,1,Met,2,0,
INC1058244,2026-08-28 16:39:04,2026-08-28,16,4,3,1,6,Chat,Closed,0,2026-08-28 17:27:37,2026-08-29 16:41:45,2026-08-29,2026-08-29 00:39:04,2026-08-31 16:39:04,48.6,24.04,1,1,Met,0,0,
INC1058245,2026-08-28 16:42:10,2026-08-28,16,4,4,1,5,Portal,Closed,0,2026-08-28 17:59:02,2026-08-29 18:56:27,2026-08-29,2026-08-29 00:42:10,2026-08-31 16:42:10,76.9,26.24,1,1,Met,0,0,
INC1058246,2026-08-28 16:44:53,2026-08-28,16,3,4,1,12,Portal,Closed,0,2026-08-28 17:02:04,2026-08-29 08:32:04,2026-08-29,2026-08-28 18:44:53,2026-08-29 16:44:53,17.2,15.79,1,1,Met,1,0,
INC1058247,2026-08-28 16:48:30,2026-08-28,16,3,13,3,28,Portal,Closed,0,2026-08-28 17:42:28,2026-08-29 03:25:14,2026-08-29,2026-08-28 18:48:30,2026-08-29 16:48:30,54.0,10.61,1,1,Met,0,0,5
INC1058248,2026-08-28 16:59:49,2026-08-28,16,4,3,1,4,Phone,Closed,0,2026-08-28 18:59:58,2026-08-30 16:21:59,2026-08-30,2026-08-29 00:59:49,2026-08-31 16:59:49,120.2,47.37,1,1,Met,0,0,
INC1058249,2026-08-28 17:01:23,2026-08-28,17,3,12,3,21,Portal,Closed,0,2026-08-28 19:29:52,2026-08-30 14:41:30,2026-08-30,2026-08-28 19:01:23,2026-08-29 17:01:23,148.5,45.67,0,0,Breached,0,0,
INC1058250,2026-08-28 17:03:25,2026-08-28,17,4,2,1,2,Email,Closed,0,2026-08-28 20:45:29,2026-08-29 03:29:28,2026-08-29,2026-08-29 01:03:25,2026-08-31 17:03:25,222.1,10.43,1,1,Met,0,0,
INC1058251,2026-08-28 17:22:19,2026-08-28,17,3,4,1,6,Portal,Closed,0,2026-08-28 17:30:43,2026-08-28 21:07:32,2026-08-28,2026-08-28 19:22:19,2026-08-29 17:22:19,8.4,3.75,1,1,Met,0,0,
INC1058252,2026-08-28 17:31:36,2026-08-28,17,2,8,2,20,Portal,Closed,0,2026-08-28 17:49:58,2026-08-29 01:58:35,2026-08-29,2026-08-28 18:01:36,2026-08-29 01:31:36,18.4,8.45,1,0,Breached,2,0,3
INC1058253,2026-08-28 17:43:11,2026-08-28,17,3,2,1,6,Portal,Closed,0,2026-08-28 18:49:38,2026-08-28 20:59:25,2026-08-28,2026-08-28 19:43:11,2026-08-29 17:43:11,66.5,3.27,1,1,Met,0,0,5
INC1058254,2026-08-28 17:47:24,2026-08-28,17,4,3,1,13,Email,Closed,0,2026-08-28 19:27:40,2026-08-29 06:42:26,2026-08-29,2026-08-29 01:47:24,2026-08-31 17:47:24,100.3,12.92,1,1,Met,0,0,4
INC1058255,2026-08-28 17:48:07,2026-08-28,17,4,3,1,14,Portal,Closed,0,2026-08-28 19:56:25,2026-08-29 01:25:07,2026-08-29,2026-08-29 01:48:07,2026-08-31 17:48:07,128.3,7.62,1,1,Met,0,0,4
INC1058256,2026-08-28 17:53:19,2026-08-28,17,3,12,3,23,Email,Closed,0,2026-08-28 18:40:23,2026-08-28 20:57:11,2026-08-28,2026-08-28 19:53:19,2026-08-29 17:53:19,47.1,3.06,1,1,Met,0,0,4
INC1058257,2026-08-28 18:31:06,2026-08-28,18,3,4,1,7,Portal,Closed,0,2026-08-28 18:48:05,2026-08-29 00:39:21,2026-08-29,2026-08-28 20:31:06,2026-08-29 18:31:06,17.0,6.14,1,1,Met,0,0,
INC1058258,2026-08-28 18:32:24,2026-08-28,18,3,2,1,1,Phone,Closed,0,2026-08-28 18:47:36,2026-08-29 00:48:23,2026-08-29,2026-08-28 20:32:24,2026-08-29 18:32:24,15.2,6.27,1,1,Met,0,0,
INC1058259,2026-08-28 18:35:33,2026-08-28,18,4,3,1,14,Portal,Closed,0,2026-08-28 20:59:56,2026-08-30 17:40:54,2026-08-30,2026-08-29 02:35:33,2026-08-31 18:35:33,144.4,47.09,1,1,Met,0,0,
INC1058260,2026-08-28 18:41:45,2026-08-28,18,3,19,6,38,Portal,Closed,0,2026-08-28 19:54:38,2026-08-28 22:02:47,2026-08-28,2026-08-28 20:41:45,2026-08-29 18:41:45,72.9,3.35,1,1,Met,0,0,3
INC1058261,2026-08-28 19:04:28,2026-08-28,19,3,1,1,8,Phone,Closed,0,2026-08-28 19:19:25,2026-08-29 00:26:49,2026-08-29,2026-08-28 21:04:28,2026-08-29 19:04:28,15.0,5.37,1,1,Met,0,0,
INC1058262,2026-08-28 19:30:42,2026-08-28,19,4,5,1,13,Email,Closed,0,2026-08-28 23:23:38,2026-08-29 02:47:34,2026-08-29,2026-08-29 03:30:42,2026-08-31 19:30:42,232.9,7.28,1,1,Met,0,0,3
INC1058263,2026-08-28 19:45:16,2026-08-28,19,3,1,1,12,Phone,Closed,0,2026-08-28 20:27:04,2026-08-28 21:40:58,2026-08-28,2026-08-28 21:45:16,2026-08-29 19:45:16,41.8,1.93,1,1,Met,0,0,
INC1058264,2026-08-28 19:46:45,2026-08-28,19,4,1,1,13,Portal,Closed,0,2026-08-28 22:21:46,2026-08-29 01:53:00,2026-08-29,2026-08-29 03:46:45,2026-08-31 19:46:45,155.0,6.1,1,1,Met,0,1,
INC1058265,2026-08-28 19:56:29,2026-08-28,19,4,8,2,20,Email,Closed,0,2026-08-28 22:26:45,2026-08-29 19:14:32,2026-08-29,2026-08-29 03:56:29,2026-08-31 19:56:29,150.3,23.3,1,1,Met,1,0,
INC1058266,2026-08-28 20:00:07,2026-08-28,20,2,20,6,38,Phone,Closed,0,2026-08-28 20:04:08,2026-08-28 23:11:27,2026-08-28,2026-08-28 20:30:07,2026-08-29 04:00:07,4.0,3.19,1,1,Met,0,0,
INC1058267,2026-08-28 20:36:12,2026-08-28,20,3,7,2,17,Chat,Closed,0,2026-08-29 08:38:16,2026-08-29 08:41:16,2026-08-29,2026-08-28 22:36:12,2026-08-29 20:36:12,722.1,12.08,0,1,Met,0,0,
INC1058268,2026-08-28 20:58:30,2026-08-28,20,3,4,1,14,Email,Closed,0,2026-08-29 08:39:45,2026-08-29 13:18:57,2026-08-29,2026-08-28 22:58:30,2026-08-29 20:58:30,701.3,16.34,0,1,Met,0,0,
INC1058269,2026-08-28 20:59:31,2026-08-28,20,3,7,2,19,Portal,Closed,0,2026-08-29 09:04:08,2026-08-29 10:18:11,2026-08-29,2026-08-28 22:59:31,2026-08-29 20:59:31,724.6,13.31,0,1,Met,0,0,
INC1058270,2026-08-28 21:34:24,2026-08-28,21,4,1,1,3,Email,Closed,0,2026-08-29 12:50:16,2026-09-04 15:30:28,2026-09-04,2026-08-29 05:34:24,2026-08-31 21:34:24,915.9,161.93,0,0,Breached,1,0,2
INC1058271,2026-08-28 21:45:15,2026-08-28,21,3,11,3,26,Email,Closed,0,2026-08-29 08:58:41,2026-08-29 09:38:23,2026-08-29,2026-08-28 23:45:15,2026-08-29 21:45:15,673.4,11.89,0,1,Met,0,0,2
INC1058272,2026-08-28 22:34:26,2026-08-28,22,3,3,1,7,Portal,Closed,0,2026-08-29 08:45:42,2026-08-29 08:48:42,2026-08-29,2026-08-29 00:34:26,2026-08-29 22:34:26,611.3,10.24,0,1,Met,0,0,
INC1058273,2026-08-28 22:43:06,2026-08-28,22,3,10,3,21,Phone,Closed,0,2026-08-29 08:47:44,2026-08-29 18:35:00,2026-08-29,2026-08-29 00:43:06,2026-08-29 22:43:06,604.6,19.87,0,1,Met,1,0,
INC1058274,2026-08-28 23:05:34,2026-08-28,23,4,1,1,12,Phone,Closed,0,2026-08-29 09:26:25,2026-08-29 14:21:10,2026-08-29,2026-08-29 07:05:34,2026-08-31 23:05:34,620.9,15.26,0,1,Met,0,0,
INC1058275,2026-08-28 23:14:43,2026-08-28,23,4,4,1,13,Phone,Closed,0,2026-08-29 09:48:41,2026-08-29 12:45:40,2026-08-29,2026-08-29 07:14:43,2026-08-31 23:14:43,634.0,13.52,0,1,Met,0,0,3
INC1058276,2026-08-28 23:23:35,2026-08-28,23,3,14,4,34,Email,Closed,0,2026-08-29 08:57:33,2026-08-29 15:46:43,2026-08-29,2026-08-29 01:23:35,2026-08-29 23:23:35,574.0,16.39,0,1,Met,1,0,5
INC1058277,2026-08-28 23:26:02,2026-08-28,23,4,1,1,8,Chat,Closed,0,2026-08-29 08:49:54,2026-08-29 08:52:54,2026-08-29,2026-08-29 07:26:02,2026-08-31 23:26:02,563.9,9.45,0,1,Met,0,0,3
INC1058278,2026-08-28 23:27:19,2026-08-28,23,3,10,3,24,Chat,Closed,0,2026-08-29 08:38:47,2026-08-29 16:08:45,2026-08-29,2026-08-29 01:27:19,2026-08-29 23:27:19,551.5,16.69,0,1,Met,1,0,4
INC1058279,2026-08-28 23:33:07,2026-08-28,23,4,1,1,12,Portal,Closed,0,2026-08-29 10:13:04,2026-08-29 11:48:53,2026-08-29,2026-08-29 07:33:07,2026-08-31 23:33:07,640.0,12.26,0,1,Met,0,0,
INC1058280,2026-08-28 23:39:10,2026-08-28,23,4,1,1,5,Portal,Closed,0,2026-08-29 09:34:07,2026-08-29 09:37:07,2026-08-29,2026-08-29 07:39:10,2026-08-31 23:39:10,595.0,9.97,0,1,Met,0,0,
INC1058281,2026-08-28 23:42:25,2026-08-28,23,3,12,3,24,Portal,Closed,0,2026-08-29 09:58:42,2026-09-03 17:31:55,2026-09-03,2026-08-29 01:42:25,2026-08-29 23:42:25,616.3,137.83,0,0,Breached,1,1,
INC1058282,2026-08-28 23:58:11,2026-08-28,23,3,11,3,21,Phone,Closed,0,2026-08-29 08:45:57,2026-08-30 17:39:44,2026-08-30,2026-08-29 01:58:11,2026-08-29 23:58:11,527.8,41.69,0,0,Breached,2,0,
INC1058283,2026-08-29 00:11:27,2026-08-29,0,4,4,1,9,Portal,Closed,0,2026-08-29 10:23:25,2026-08-30 08:45:42,2026-08-30,2026-08-29 08:11:27,2026-09-01 00:11:27,612.0,32.57,0,1,Met,0,0,3
INC1058284,2026-08-29 00:26:29,2026-08-29,0,4,1,1,11,Phone,Closed,0,2026-08-29 09:09:38,2026-08-29 18:45:46,2026-08-29,2026-08-29 08:26:29,2026-09-01 00:26:29,523.2,18.32,0,1,Met,1,0,
INC1058285,2026-08-29 00:51:31,2026-08-29,0,2,12,3,26,Email,Closed,0,2026-08-29 01:48:51,2026-08-29 06:10:39,2026-08-29,2026-08-29 01:21:31,2026-08-29 08:51:31,57.3,5.32,0,1,Met,0,0,
INC1058286,2026-08-29 04:03:43,2026-08-29,4,3,14,4,33,Phone,Closed,0,2026-08-29 08:39:04,2026-08-29 11:02:18,2026-08-29,2026-08-29 06:03:43,2026-08-30 04:03:43,275.4,6.98,0,1,Met,0,0,
INC1058287,2026-08-29 04:34:20,2026-08-29,4,3,13,3,21,Portal,Closed,0,2026-08-29 09:24:20,2026-08-29 12:59:09,2026-08-29,2026-08-29 06:34:20,2026-08-30 04:34:20,290.0,8.41,0,1,Met,0,0,
INC1058288,2026-08-29 05:53:56,2026-08-29,5,3,15,4,33,Portal,Closed,0,2026-08-29 08:53:11,2026-08-29 17:10:13,2026-08-29,2026-08-29 07:53:56,2026-08-30 05:53:56,179.3,11.27,0,1,Met,0,0,5
INC1058289,2026-08-29 05:56:06,2026-08-29,5,4,2,1,12,Portal,Closed,0,2026-08-29 09:37:15,2026-08-30 05:09:53,2026-08-30,2026-08-29 13:56:06,2026-09-01 05:56:06,221.2,23.23,1,1,Met,0,0,
INC1058290,2026-08-29 07:02:33,2026-08-29,7,4,2,1,14,Email,Closed,0,2026-08-29 10:27:57,2026-08-30 05:29:42,2026-08-30,2026-08-29 15:02:33,2026-09-01 07:02:33,205.4,22.45,1,1,Met,1,0,
INC1058291,2026-08-29 07:03:27,2026-08-29,7,3,1,1,6,Email,Closed,0,2026-08-29 08:56:01,2026-08-29 15:32:41,2026-08-29,2026-08-29 09:03:27,2026-08-30 07:03:27,112.6,8.49,1,1,Met,0,0,5
INC1058292,2026-08-29 07:12:49,2026-08-29,7,2,10,3,22,Portal,Closed,0,2026-08-29 07:31:52,2026-08-29 11:46:48,2026-08-29,2026-08-29 07:42:49,2026-08-29 15:12:49,19.1,4.57,1,1,Met,1,0,4
INC1058293,2026-08-29 07:35:10,2026-08-29,7,4,1,1,2,Portal,Closed,0,2026-08-29 11:58:30,2026-08-29 12:01:30,2026-08-29,2026-08-29 15:35:10,2026-09-01 07:35:10,263.3,4.44,1,1,Met,0,0,
INC1058294,2026-08-29 08:07:54,2026-08-29,8,3,9,2,19,Email,Closed,0,2026-08-29 09:57:28,2026-08-29 19:02:41,2026-08-29,2026-08-29 10:07:54,2026-08-30 08:07:54,109.6,10.91,1,1,Met,1,0,
INC1058295,2026-08-29 08:40:15,2026-08-29,8,3,14,4,33,Portal,Closed,0,2026-08-29 11:54:49,2026-08-29 14:56:13,2026-08-29,2026-08-29 10:40:15,2026-08-30 08:40:15,194.6,6.27,0,1,Met,0,0,3
INC1058296,2026-08-29 08:44:45,2026-08-29,8,3,2,1,8,Portal,Closed,0,2026-08-29 09:46:34,2026-08-29 17:19:31,2026-08-29,2026-08-29 10:44:45,2026-08-30 08:44:45,61.8,8.58,1,1,Met,0,0,5
INC1058297,2026-08-29 08:55:15,2026-08-29,8,4,3,1,4,Portal,Closed,0,2026-08-29 18:46:30,2026-08-29 18:53:48,2026-08-29,2026-08-29 16:55:15,2026-09-01 08:55:15,591.3,9.98,0,1,Met,0,0,
INC1058298,2026-08-29 08:58:28,2026-08-29,8,3,5,1,5,Phone,Closed,0,2026-08-29 09:20:23,2026-08-29 14:03:15,2026-08-29,2026-08-29 10:58:28,2026-08-30 08:58:28,21.9,5.08,1,1,Met,0,0,4
INC1058299,2026-08-29 08:59:48,2026-08-29,8,4,1,1,10,Portal,Closed,0,2026-08-29 12:00:51,2026-08-31 01:47:58,2026-08-31,2026-08-29 16:59:48,2026-09-01 08:59:48,181.1,40.8,1,1,Met,1,0,
INC1058300,2026-08-29 09:11:41,2026-08-29,9,3,3,1,1,Phone,Closed,0,2026-08-29 09:56:24,2026-08-29 16:02:29,2026-08-29,2026-08-29 11:11:41,2026-08-30 09:11:41,44.7,6.85,1,1,Met,0,0,4
INC1058301,2026-08-29 09:41:39,2026-08-29,9,2,10,3,28,Phone,Closed,0,2026-08-29 09:45:08,2026-08-29 16:22:42,2026-08-29,2026-08-29 10:11:39,2026-08-29 17:41:39,3.5,6.68,1,1,Met,0,0,
INC1058302,2026-08-29 09:43:49,2026-08-29,9,4,11,3,23,Email,Closed,0,2026-08-29 15:43:06,2026-08-31 01:17:54,2026-08-31,2026-08-29 17:43:49,2026-09-01 09:43:49,359.3,39.57,1,1,Met,0,0,
INC1058303,2026-08-29 09:43:58,2026-08-29,9,3,7,2,19,Portal,Closed,0,2026-08-29 10:56:20,2026-08-29 18:12:39,2026-08-29,2026-08-29 11:43:58,2026-08-30 09:43:58,72.4,8.48,1,1,Met,0,0,5
INC1058304,2026-08-29 09:54:32,2026-08-29,9,3,19,6,39,Portal,Closed,0,2026-08-29 10:59:47,2026-09-01 03:03:22,2026-09-01,2026-08-29 11:54:32,2026-08-30 09:54:32,65.3,65.15,1,0,Breached,0,0,4
INC1058305,2026-08-29 10:08:23,2026-08-29,10,4,13,3,24,Portal,Closed,0,2026-08-29 19:23:41,2026-08-31 05:04:34,2026-08-31,2026-08-29 18:08:23,2026-09-01 10:08:23,555.3,42.94,0,1,Met,1,0,3
INC1058306,2026-08-29 10:32:25,2026-08-29,10,1,11,3,27,Portal,Closed,0,2026-08-29 10:45:25,2026-08-29 12:52:31,2026-08-29,2026-08-29 10:47:25,2026-08-29 14:32:25,13.0,2.34,1,1,Met,0,0,5
INC1058307,2026-08-29 10:42:07,2026-08-29,10,3,4,1,3,Portal,Closed,0,2026-08-29 12:55:46,2026-08-29 23:02:16,2026-08-29,2026-08-29 12:42:07,2026-08-30 10:42:07,133.7,12.34,0,1,Met,0,0,
INC1058308,2026-08-29 10:42:48,2026-08-29,10,4,4,1,8,Portal,Closed,0,2026-08-29 13:44:02,2026-08-31 03:39:52,2026-08-31,2026-08-29 18:42:48,2026-09-01 10:42:48,181.2,40.95,1,1,Met,0,0,
INC1058309,2026-08-29 10:43:57,2026-08-29,10,3,4,1,4,Portal,Closed,0,2026-08-29 12:07:40,2026-09-04 00:40:50,2026-09-04,2026-08-29 12:43:57,2026-08-30 10:43:57,83.7,133.95,1,0,Breached,0,0,3
